hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Hoang Yen Nhi Hotel,"10.763775,106.676133",2.6 km from centre,,Standard Double Room,,2,1 out of 5,4.7,Review score,3 reviews,"VND 337,838",
Trung Mai Hotel,"10.7529084747207,106.659228793254",4.8 km from centre,,Double Room,,2,1 out of 5,7.0,Good,25 reviews,"VND 430,000","FREE cancellation,• No prepayment needed"
Milan 1 Hotel,"10.743738,106.541785",17 km from centre,,Standard Double Room,,2,2 out of 5,,,,"VND 330,242","FREE cancellation,• No prepayment needed"
Tuong Vy Global Hotel,"10.7717467457369,106.69039696455",900 m from centre,,Superior Double Room,,2,2 out of 5,8.9,Fabulous,16 reviews,"VND 650,000",Breakfast included
HONG CUC Hotel,"10.758447,106.667891",3.6 km from centre,,Twin Room with View,,4,,5.8,Review score,15 reviews,"VND 500,000",
Capitalland's Service Apartment Park 5 Vinhomes,"10.795478,106.719256",3.5 km from centre,,One-Bedroom Apartment,,2,4 out of 5,,,,"VND 902,500",
Vitamin Smiles Rivergate,"10.762984,106.698612",950 m from centre,,Superior Apartment,,2,3 out of 5,8.5,Very good,29 reviews,"VND 1,100,000",
Hoang Yen Nhi Hotel,"10.763775,106.676133",2.6 km from centre,,Standard Double Room,,2,1 out of 5,4.7,Review score,3 reviews,"VND 337,838",
Trung Mai Hotel,"10.7529084747207,106.659228793254",4.8 km from centre,,Double Room,,2,1 out of 5,7.0,Good,25 reviews,"VND 430,000","FREE cancellation,• No prepayment needed"
Golden Globe Apartment,"10.7985004580577,106.657692790031",5 km from centre,,One-Bedroom Apartment,,2,3 out of 5,7.4,Good,13 reviews,"VND 1,000,000",
Van Thanh Dat Hotel,"10.870699,106.628531",13 km from centre,,Standard Double Room,,2,1 out of 5,5.4,Review score,9 reviews,"VND 179,582",
Saigon Apartment - River Gate Residence,"10.7618184240091,106.699366378326",1.1 km from centre,,Studio Apartment,,2,3 out of 5,9.3,Superb,84 reviews,"VND 1,305,000","FREE cancellation,• No prepayment needed"
THE SAIGON ROYAL SUITE FREE POOL AND GYM,"10.767782126349,106.704996180565",850 m from centre,,Two-Bedroom Apartment,,4,4 out of 5,,,,"VND 1,100,000",
Kiera Hotel,"10.764774,106.695137",850 m from centre,,Standard Double Room,,2,2 out of 5,9.5,Exceptional,4 reviews,"VND 685,000","FREE cancellation,• No prepayment needed"
Vinhomes Central Park 3 Capitalland,"10.79577,106.723654",3.9 km from centre,,One-Bedroom Apartment,,3,4 out of 5,8.6,Fabulous,3 reviews,"VND 950,000",
Saigon April Homestay,"10.765434,106.686215",1.5 km from centre,,Queen Room with Shared Bathroom,,2,2 out of 5,9.1,Superb,294 reviews,"VND 380,000",
"RIVERGATE POOL & GYM, THE SUNSET","10.761941,106.699422",1.1 km from centre,,Two-Bedroom Apartment,,5,4 out of 5,,,,"VND 1,250,000",
TRESOR FREE POOL & GYM ROSE HOME STUDIO HEART OF SAIGON,"10.767863413696,106.704919744458",850 m from centre,,Apartment with Pool View,,3,4 out of 5,,,,"VND 650,000","FREE cancellation,• No prepayment needed"
Hotel Khánh Ân,"10.8294187400516,106.772252933655",10 km from centre,,Queen Room,,2,,,,,"VND 250,000",
Capitalland's Service Apartment Park 7 Vinhomes,"10.795478,106.719256",3.5 km from centre,,One-Bedroom Apartment,,2,3 out of 5,7.6,Good,3 reviews,"VND 902,500",
Sunrise Trung Son Hotel,"10.735964674031,106.690077781677",4 km from centre,,Deluxe Room,,2,2 out of 5,,,,"VND 436,559",
Henry’s Luxury Studio with SW Pool,"10.7613852584239,106.699563890575",1.1 km from centre,,One-Bedroom Apartment,,2,3 out of 5,,,,"VND 780,000",
RedDoorz near Saigon Train Station 2,"10.775465,106.676364",2.5 km from centre,,Standard Double Room,,2,2 out of 5,7.4,Good,33 reviews,"VND 352,800",
JB Central Apartment,"10.779316,106.705074",1.1 km from centre,,Superior Apartment,,2,,,,,"VND 700,000","FREE cancellation,• No prepayment needed"
Watage Hostel,"10.772178,106.694822",400 m from centre,,Economy Double Room,,2,,8.9,Fabulous,248 reviews,"VND 454,584","FREE cancellation,• No prepayment needed"
Vinhomes Central Park 2 Capitalland,"10.795478,106.719256",3.5 km from centre,,One-Bedroom Apartment,,2,3 out of 5,6.8,Review score,5 reviews,"VND 902,500",
LÊ VY sài gòn,"10.791597,106.700797",2.3 km from centre,,Double Room,,2,,6.1,Review score,14 reviews,"VND 396,000",
